ligando,atomos_glue,tipos,pose_TDP43_v2,pose_TDP43,pose_SOD1,pose_FUS
CHEMBL509532,4,CG0+G0,0,0,0,0
CHEMBL509536,4,CG0+G0,0,0,0,0
CHEMBL509562,4,CG0+G0,0,0,0,0
CHEMBL509566,4,CG0+G0,0,0,0,0
CHEMBL509583,4,CG0+G0,0,0,0,0
CHEMBL509590,4,CG0+G0,0,0,0,0
CHEMBL509591,4,CG0+G0,0,0,0,0
CHEMBL509596,4,CG0+G0,0,0,0,0
CHEMBL509605,4,CG0+G0,0,0,0,0
CHEMBL509616,4,CG0+G0,0,0,0,0
CHEMBL509634,4,CG0+G0,0,0,0,0
CHEMBL509641,4,CG0+G0,0,0,0,0
CHEMBL509658,4,CG0+G0,0,0,0,0
CHEMBL509674,4,CG0+G0,0,0,0,0
CHEMBL509706,4,CG0+G0,0,0,0,0
CHEMBL509723,4,CG0+G0,0,0,0,0
CHEMBL509742,4,CG0+G0,0,0,0,0
CHEMBL509764,4,CG0+G0,0,0,0,0
CHEMBL509765,4,CG0+G0,0,0,0,0
CHEMBL509773,4,CG0+G0,0,0,0,0
CHEMBL509792,4,CG0+G0,0,0,0,0
CHEMBL509802,4,CG0+G0,0,0,0,0
CHEMBL509803,4,CG0+G0,0,0,0,0
CHEMBL509805,4,CG0+G0,0,0,0,0
CHEMBL509807,4,CG0+G0,0,0,0,0
CHEMBL509814,4,CG0+G0,0,0,0,0
CHEMBL509837,4,CG0+G0,0,0,0,0
CHEMBL509855,4,CG0+G0,0,0,0,0
CHEMBL509870,4,CG0+G0,0,0,0,0
CHEMBL509883,4,CG0+G0,0,0,0,0
CHEMBL509887,4,CG0+G0,0,0,0,0
CHEMBL509888,4,CG0+G0,0,0,0,0
CHEMBL509897,4,CG0+G0,0,0,0,0
CHEMBL509909,4,CG0+G0,0,0,0,0
CHEMBL509912,4,CG0+G0,0,0,0,0
CHEMBL509926,4,CG0+G0,0,0,0,0
CHEMBL509933,4,CG0+G0,0,0,0,0
CHEMBL509934,4,CG0+G0,0,0,0,0
CHEMBL509935,4,CG0+G0,0,0,0,0
CHEMBL509936,4,CG0+G0,0,0,0,0
CHEMBL509938,4,CG0+G0,0,0,0,0
CHEMBL509942,4,CG0+G0,0,0,0,0
CHEMBL509960,4,CG0+G0,0,0,0,0
CHEMBL509981,4,CG0+G0,0,0,0,0
CHEMBL509999,4,CG0+G0,0,0,0,0
CHEMBL510000,4,CG0+G0,0,0,0,0
CHEMBL510018,4,CG0+G0,0,0,0,0
CHEMBL510022,4,CG0+G0,0,0,0,0
CHEMBL510034,4,CG0+G0,0,0,0,0
CHEMBL510053,4,CG0+G0,0,0,0,0
CHEMBL510064,4,CG0+G0,0,0,0,0
CHEMBL510073,4,CG0+G0,0,0,0,0
CHEMBL510119,4,CG0+G0,0,0,0,0
CHEMBL510128,4,CG0+G0,0,0,0,0
CHEMBL510129,4,CG0+G0,0,0,0,0
CHEMBL510135,4,CG0+G0,0,0,0,0
CHEMBL510147,4,CG0+G0,0,0,0,0
CHEMBL510158,4,CG0+G0,0,0,0,0
CHEMBL510169,4,CG0+G0,0,0,0,0
CHEMBL510185,4,CG0+G0,0,0,0,0
CHEMBL510203,4,CG0+G0,0,0,0,0
CHEMBL510206,4,CG0+G0,0,0,0,0
CHEMBL510254,4,CG0+G0,0,0,0,0
CHEMBL510268,4,CG0+G0,0,0,0,0
CHEMBL510273,4,CG0+G0,0,0,0,0
CHEMBL510284,4,CG0+G0,0,0,0,0
CHEMBL510311,4,CG0+G0,0,0,0,0
CHEMBL510331,4,CG0+G0,0,0,0,0
CHEMBL510375,4,CG0+G0,0,0,0,0
CHEMBL510389,4,CG0+G0,0,0,0,0
CHEMBL510400,4,CG0+G0,0,0,0,0
CHEMBL510403,4,CG0+G0,0,0,0,0
CHEMBL510408,4,CG0+G0,0,0,0,0
CHEMBL510416,4,CG0+G0,0,0,0,0
CHEMBL510424,4,CG0+G0,0,0,0,0
CHEMBL510452,4,CG0+G0,0,0,0,0
CHEMBL510494,4,CG0+G0,0,0,0,0
CHEMBL510500,4,CG0+G0,0,0,0,0
CHEMBL510519,4,CG0+G0,0,0,0,0
CHEMBL510525,4,CG0+G0,0,0,0,0
CHEMBL510550,4,CG0+G0,0,0,0,0
CHEMBL510568,4,CG0+G0,0,0,0,0
CHEMBL510572,4,CG0+G0,0,0,0,0
CHEMBL510575,4,CG0+G0,0,0,0,0
CHEMBL510576,4,CG0+G0,0,0,0,0
CHEMBL510577,4,CG0+G0,0,0,0,0
CHEMBL510579,4,CG0+G0,0,0,0,0
CHEMBL510584,4,CG0+G0,0,0,0,0
CHEMBL510585,4,CG0+G0,0,0,0,0
CHEMBL510586,4,CG0+G0,0,0,0,0
CHEMBL510602,4,CG0+G0,0,0,0,0
CHEMBL510608,4,CG0+G0,0,0,0,0
CHEMBL510609,4,CG0+G0,0,0,0,0
CHEMBL510612,4,CG0+G0,0,0,0,0
CHEMBL510614,4,CG0+G0,0,0,0,0
CHEMBL510618,4,CG0+G0,0,0,0,0
CHEMBL510621,4,CG0+G0,0,0,0,0
CHEMBL510632,4,CG0+G0,0,0,0,0
CHEMBL510644,4,CG0+G0,0,0,0,0
CHEMBL510650,4,CG0+G0,0,0,0,0
CHEMBL510651,4,CG0+G0,0,0,0,0
CHEMBL510681,4,CG0+G0,0,0,0,0
CHEMBL510686,4,CG0+G0,0,0,0,0
CHEMBL510705,4,CG0+G0,0,0,0,0
CHEMBL510730,4,CG0+G0,0,0,0,0
CHEMBL510762,4,CG0+G0,0,0,0,0
CHEMBL510777,4,CG0+G0,0,0,0,0
CHEMBL510782,4,CG0+G0,0,0,0,0
CHEMBL510794,4,CG0+G0,0,0,0,0
CHEMBL510806,4,CG0+G0,0,0,0,0
CHEMBL510830,4,CG0+G0,0,0,0,0
CHEMBL510832,4,CG0+G0,0,0,0,0
CHEMBL510836,4,CG0+G0,0,0,0,0
CHEMBL510841,4,CG0+G0,0,0,0,0
CHEMBL510857,4,CG0+G0,0,0,0,0
CHEMBL510862,4,CG0+G0,0,0,0,0
CHEMBL510894,4,CG0+G0,0,0,0,0
CHEMBL510897,4,CG0+G0,0,0,0,0
CHEMBL510898,4,CG0+G0,0,0,0,0
CHEMBL510943,4,CG0+G0,0,0,0,0
CHEMBL510944,4,CG0+G0,0,0,0,0
CHEMBL510957,4,CG0+G0,0,0,0,0
CHEMBL510976,4,CG0+G0,0,0,0,0
CHEMBL510997,4,CG0+G0,0,0,0,0
CHEMBL511008,4,CG0+G0,0,0,0,0
CHEMBL511018,4,CG0+G0,0,0,0,0
CHEMBL511022,4,CG0+G0,0,0,0,0
CHEMBL511025,4,CG0+G0,0,0,0,0
CHEMBL511037,4,CG0+G0,0,0,0,0
CHEMBL511044,4,CG0+G0,0,0,0,0
CHEMBL511058,4,CG0+G0,0,0,0,0
CHEMBL511075,4,CG0+G0,0,0,0,0
CHEMBL511086,4,CG0+G0,0,0,0,0
CHEMBL511097,4,CG0+G0,0,0,0,0
CHEMBL511138,4,CG0+G0,0,0,0,0
CHEMBL511141,4,CG0+G0,0,0,0,0
CHEMBL511224,4,CG0+G0,0,0,0,0
CHEMBL511229,4,CG0+G0,0,0,0,0
CHEMBL511253,4,CG0+G0,0,0,0,0
CHEMBL511262,4,CG0+G0,0,0,0,0
CHEMBL511269,4,CG0+G0,0,0,0,0
CHEMBL511293,4,CG0+G0,0,0,0,0
CHEMBL511295,4,CG0+G0,0,0,0,0
CHEMBL511326,4,CG0+G0,0,0,0,0
CHEMBL511375,4,CG0+G0,0,0,0,0
CHEMBL511395,4,CG0+G0,0,0,0,0
CHEMBL511407,4,CG0+G0,0,0,0,0
CHEMBL511426,4,CG0+G0,0,0,0,0
CHEMBL511439,4,CG0+G0,0,0,0,0
CHEMBL511442,4,CG0+G0,0,0,0,0
CHEMBL511481,4,CG0+G0,0,0,0,0
CHEMBL511487,4,CG0+G0,0,0,0,0
CHEMBL511489,4,CG0+G0,0,0,0,0
CHEMBL511492,4,CG0+G0,0,0,0,0
CHEMBL511532,4,CG0+G0,0,0,0,0
CHEMBL511533,4,CG0+G0,0,0,0,0
CHEMBL511535,4,CG0+G0,0,0,0,0
CHEMBL511547,4,CG0+G0,0,0,0,0
CHEMBL511556,4,CG0+G0,0,0,0,0
CHEMBL511562,4,CG0+G0,0,0,0,0
CHEMBL511572,4,CG0+G0,0,0,0,0
CHEMBL511593,4,CG0+G0,0,0,0,0
CHEMBL511604,4,CG0+G0,0,0,0,0
CHEMBL511618,4,CG0+G0,0,0,0,0
CHEMBL511627,4,CG0+G0,0,0,0,0
CHEMBL511632,4,CG0+G0,0,0,0,0
CHEMBL511633,4,CG0+G0,0,0,0,0
CHEMBL511651,4,CG0+G0,0,0,0,0
CHEMBL511658,4,CG0+G0,0,0,0,0
CHEMBL511660,4,CG0+G0,0,0,0,0
CHEMBL511699,4,CG0+G0,0,0,0,0
CHEMBL511721,4,CG0+G0,0,0,0,0
CHEMBL511730,4,CG0+G0,0,0,0,0
CHEMBL511737,4,CG0+G0,0,0,0,0
CHEMBL511773,4,CG0+G0,0,0,0,0
CHEMBL511778,4,CG0+G0,0,0,0,0
CHEMBL511824,4,CG0+G0,0,0,0,0
CHEMBL511903,4,CG0+G0,0,0,0,0
CHEMBL511904,4,CG0+G0,0,0,0,0
CHEMBL511928,4,CG0+G0,0,0,0,0
CHEMBL511940,4,CG0+G0,0,0,0,0
CHEMBL511971,4,CG0+G0,0,0,0,0
CHEMBL511981,4,CG0+G0,0,0,0,0
CHEMBL512002,4,CG0+G0,0,0,0,0
CHEMBL512028,4,CG0+G0,0,0,0,0
CHEMBL512046,4,CG0+G0,0,0,0,0
CHEMBL512064,4,CG0+G0,0,0,0,0
CHEMBL512094,4,CG0+G0,0,0,0,0
CHEMBL512100,4,CG0+G0,0,0,0,0
CHEMBL512125,4,CG0+G0,0,0,0,0
CHEMBL512139,4,CG0+G0,0,0,0,0
CHEMBL512146,4,CG0+G0,0,0,0,0
CHEMBL512155,4,CG0+G0,0,0,0,0
CHEMBL512170,4,CG0+G0,0,0,0,0
CHEMBL512213,4,CG0+G0,0,0,0,0
CHEMBL512251,4,CG0+G0,0,0,0,0
CHEMBL512282,4,CG0+G0,0,0,0,0
CHEMBL512292,4,CG0+G0,0,0,0,0
CHEMBL512302,4,CG0+G0,0,0,0,0
CHEMBL512307,4,CG0+G0,0,0,0,0
CHEMBL512336,4,CG0+G0,0,0,0,0
CHEMBL512339,4,CG0+G0,0,0,0,0
CHEMBL512349,4,CG0+G0,0,0,0,0
CHEMBL512368,4,CG0+G0,0,0,0,0
CHEMBL512382,4,CG0+G0,0,0,0,0
CHEMBL512406,4,CG0+G0,0,0,0,0
CHEMBL512421,4,CG0+G0,0,0,0,0
CHEMBL512429,4,CG0+G0,0,0,0,0
CHEMBL512448,4,CG0+G0,0,0,0,0
CHEMBL512471,4,CG0+G0,0,0,0,0
CHEMBL512482,4,CG0+G0,0,0,0,0
CHEMBL512489,4,CG0+G0,0,0,0,0
CHEMBL512512,4,CG0+G0,0,0,0,0
CHEMBL512530,4,CG0+G0,0,0,0,0
CHEMBL512534,4,CG0+G0,0,0,0,0
CHEMBL512594,4,CG0+G0,0,0,0,0
CHEMBL512607,4,CG0+G0,0,0,0,0
CHEMBL512610,4,CG0+G0,0,0,0,0
CHEMBL512614,4,CG0+G0,0,0,0,0
CHEMBL512615,4,CG0+G0,0,0,0,0
CHEMBL512654,4,CG0+G0,0,0,0,0
CHEMBL512662,4,CG0+G0,0,0,0,0
CHEMBL512682,4,CG0+G0,0,0,0,0
CHEMBL512717,4,CG0+G0,0,0,0,0
CHEMBL512755,4,CG0+G0,0,0,0,0
CHEMBL512778,4,CG0+G0,0,0,0,0
CHEMBL512807,4,CG0+G0,0,0,0,0
CHEMBL512808,4,CG0+G0,0,0,0,0
CHEMBL512826,4,CG0+G0,0,0,0,0
CHEMBL512833,4,CG0+G0,0,0,0,0
CHEMBL512846,4,CG0+G0,0,0,0,0
CHEMBL512850,4,CG0+G0,0,0,0,0
CHEMBL512853,4,CG0+G0,0,0,0,0
CHEMBL512877,4,CG0+G0,0,0,0,0
CHEMBL512889,4,CG0+G0,0,0,0,0
CHEMBL512892,4,CG0+G0,0,0,0,0
CHEMBL512896,4,CG0+G0,0,0,0,0
CHEMBL512928,4,CG0+G0,0,0,0,0
CHEMBL512948,4,CG0+G0,0,0,0,0
CHEMBL512949,4,CG0+G0,0,0,0,0
CHEMBL512956,4,CG0+G0,0,0,0,0
CHEMBL512971,4,CG0+G0,0,0,0,0
CHEMBL512976,4,CG0+G0,0,0,0,0
CHEMBL512998,4,CG0+G0,0,0,0,0
CHEMBL513006,4,CG0+G0,0,0,0,0
CHEMBL513010,4,CG0+G0,0,0,0,0
CHEMBL513022,4,CG0+G0,0,0,0,0
CHEMBL513036,4,CG0+G0,0,0,0,0
CHEMBL513051,4,CG0+G0,0,0,0,0
CHEMBL513137,4,CG0+G0,0,0,0,0
CHEMBL513152,4,CG0+G0,0,0,0,0
CHEMBL513190,4,CG0+G0,0,0,0,0
CHEMBL513224,4,CG0+G0,0,0,0,0
CHEMBL513226,4,CG0+G0,0,0,0,0
CHEMBL513266,4,CG0+G0,0,0,0,0
CHEMBL513269,4,CG0+G0,0,0,0,0
CHEMBL513316,4,CG0+G0,0,0,0,0
CHEMBL513324,4,CG0+G0,0,0,0,0
CHEMBL513334,4,CG0+G0,0,0,0,0
CHEMBL513372,4,CG0+G0,0,0,0,0
CHEMBL513397,4,CG0+G0,0,0,0,0
CHEMBL513420,4,CG0+G0,0,0,0,0
CHEMBL513421,4,CG0+G0,0,0,0,0
CHEMBL513425,4,CG0+G0,0,0,0,0
CHEMBL513426,4,CG0+G0,0,0,0,0
CHEMBL513476,4,CG0+G0,0,0,0,0
CHEMBL513490,4,CG0+G0,0,0,0,0
CHEMBL513539,4,CG0+G0,0,0,0,0
CHEMBL513545,4,CG0+G0,0,0,0,0
CHEMBL513556,4,CG0+G0,0,0,0,0
CHEMBL513582,4,CG0+G0,0,0,0,0
CHEMBL513585,4,CG0+G0,0,0,0,0
CHEMBL513595,4,CG0+G0,0,0,0,0
CHEMBL513674,4,CG0+G0,0,0,0,0
CHEMBL513693,4,CG0+G0,0,0,0,0
CHEMBL513707,4,CG0+G0,0,0,0,0
CHEMBL513708,4,CG0+G0,0,0,0,0
CHEMBL513722,4,CG0+G0,0,0,0,0
CHEMBL513726,4,CG0+G0,0,0,0,0
CHEMBL513733,4,CG0+G0,0,0,0,0
CHEMBL513735,4,CG0+G0,0,0,0,0
CHEMBL513736,4,CG0+G0,0,0,0,0
CHEMBL513752,4,CG0+G0,0,0,0,0
CHEMBL513782,4,CG0+G0,0,0,0,0
CHEMBL513802,4,CG0+G0,0,0,0,0
CHEMBL513819,4,CG0+G0,0,0,0,0
CHEMBL513832,4,CG0+G0,0,0,0,0
CHEMBL513863,4,CG0+G0,0,0,0,0
CHEMBL513880,4,CG0+G0,0,0,0,0
CHEMBL513885,4,CG0+G0,0,0,0,0
CHEMBL513887,4,CG0+G0,0,0,0,0
CHEMBL513917,4,CG0+G0,0,0,0,0
CHEMBL513920,4,CG0+G0,0,0,0,0
CHEMBL513927,4,CG0+G0,0,0,0,0
CHEMBL513929,4,CG0+G0,0,0,0,0
CHEMBL513934,4,CG0+G0,0,0,0,0
CHEMBL513959,4,CG0+G0,0,0,0,0
CHEMBL514017,4,CG0+G0,0,0,0,0
CHEMBL514024,4,CG0+G0,0,0,0,0
CHEMBL514089,4,CG0+G0,0,0,0,0
CHEMBL514129,4,CG0+G0,0,0,0,0
CHEMBL514130,4,CG0+G0,0,0,0,0
CHEMBL514152,4,CG0+G0,0,0,0,0
CHEMBL514212,4,CG0+G0,0,0,0,0
CHEMBL514244,4,CG0+G0,0,0,0,0
CHEMBL514247,4,CG0+G0,0,0,0,0
CHEMBL514281,4,CG0+G0,0,0,0,0
CHEMBL514282,4,CG0+G0,0,0,0,0
CHEMBL514318,4,CG0+G0,0,0,0,0
CHEMBL514321,4,CG0+G0,0,0,0,0
CHEMBL514330,4,CG0+G0,0,0,0,0
CHEMBL514338,4,CG0+G0,0,0,0,0
CHEMBL514341,4,CG0+G0,0,0,0,0
CHEMBL514370,4,CG0+G0,0,0,0,0
CHEMBL514377,4,CG0+G0,0,0,0,0
CHEMBL514388,4,CG0+G0,0,0,0,0
CHEMBL514429,4,CG0+G0,0,0,0,0
CHEMBL514437,4,CG0+G0,0,0,0,0
CHEMBL514445,4,CG0+G0,0,0,0,0
CHEMBL514474,4,CG0+G0,0,0,0,0
CHEMBL514492,4,CG0+G0,0,0,0,0
CHEMBL514496,4,CG0+G0,0,0,0,0
CHEMBL514497,4,CG0+G0,0,0,0,0
CHEMBL514518,4,CG0+G0,0,0,0,0
CHEMBL514529,4,CG0+G0,0,0,0,0
CHEMBL514654,4,CG0+G0,0,0,0,0
CHEMBL514664,4,CG0+G0,0,0,0,0
CHEMBL514675,4,CG0+G0,0,0,0,0
CHEMBL514736,4,CG0+G0,0,0,0,0
CHEMBL514772,4,CG0+G0,0,0,0,0
CHEMBL514773,4,CG0+G0,0,0,0,0
CHEMBL514779,4,CG0+G0,0,0,0,0
CHEMBL514818,4,CG0+G0,0,0,0,0
CHEMBL514837,4,CG0+G0,0,0,0,0
CHEMBL514859,4,CG0+G0,0,0,0,0
CHEMBL514869,4,CG0+G0,0,0,0,0
CHEMBL514897,4,CG0+G0,0,0,0,0
CHEMBL514903,4,CG0+G0,0,0,0,0
CHEMBL514914,4,CG0+G0,0,0,0,0
CHEMBL514916,4,CG0+G0,0,0,0,0
CHEMBL514920,4,CG0+G0,0,0,0,0
CHEMBL514926,4,CG0+G0,0,0,0,0
CHEMBL514943,4,CG0+G0,0,0,0,0
CHEMBL514952,4,CG0+G0,0,0,0,0
CHEMBL514969,4,CG0+G0,0,0,0,0
CHEMBL515023,4,CG0+G0,0,0,0,0
CHEMBL515060,4,CG0+G0,0,0,0,0
CHEMBL515061,4,CG0+G0,0,0,0,0
CHEMBL515064,4,CG0+G0,0,0,0,0
CHEMBL515145,4,CG0+G0,0,0,0,0
CHEMBL515163,4,CG0+G0,0,0,0,0
CHEMBL515170,4,CG0+G0,0,0,0,0
CHEMBL515174,4,CG0+G0,0,0,0,0
CHEMBL515185,4,CG0+G0,0,0,0,0
CHEMBL515268,4,CG0+G0,0,0,0,0
CHEMBL515273,4,CG0+G0,0,0,0,0
CHEMBL515288,4,CG0+G0,0,0,0,0
CHEMBL515304,4,CG0+G0,0,0,0,0
CHEMBL515324,4,CG0+G0,0,0,0,0
CHEMBL515331,4,CG0+G0,0,0,0,0
CHEMBL515355,4,CG0+G0,0,0,0,0
CHEMBL515362,4,CG0+G0,0,0,0,0
CHEMBL515380,4,CG0+G0,0,0,0,0
CHEMBL515407,4,CG0+G0,0,0,0,0
CHEMBL515460,4,CG0+G0,0,0,0,0
CHEMBL515501,4,CG0+G0,0,0,0,0
CHEMBL515520,4,CG0+G0,0,0,0,0
CHEMBL515550,4,CG0+G0,0,0,0,0
CHEMBL515601,4,CG0+G0,0,0,0,0
CHEMBL515605,4,CG0+G0,0,0,0,0
CHEMBL515606,4,CG0+G0,0,0,0,0
CHEMBL515607,4,CG0+G0,0,0,0,0
CHEMBL515624,4,CG0+G0,0,0,0,0
CHEMBL515694,4,CG0+G0,0,0,0,0
CHEMBL515721,4,CG0+G0,0,0,0,0
CHEMBL515748,4,CG0+G0,0,0,0,0
CHEMBL515762,4,CG0+G0,0,0,0,0
CHEMBL515806,4,CG0+G0,0,0,0,0
CHEMBL515813,4,CG0+G0,0,0,0,0
CHEMBL515815,4,CG0+G0,0,0,0,0
CHEMBL515840,4,CG0+G0,0,0,0,0
CHEMBL515850,4,CG0+G0,0,0,0,0
CHEMBL515882,4,CG0+G0,0,0,0,0
CHEMBL515896,4,CG0+G0,0,0,0,0
CHEMBL515910,4,CG0+G0,0,0,0,0
CHEMBL515928,4,CG0+G0,0,0,0,0
CHEMBL515963,4,CG0+G0,0,0,0,0
CHEMBL515974,4,CG0+G0,0,0,0,0
CHEMBL515976,4,CG0+G0,0,0,0,0
CHEMBL515987,4,CG0+G0,0,0,0,0
CHEMBL515994,4,CG0+G0,0,0,0,0
CHEMBL516005,4,CG0+G0,0,0,0,0
CHEMBL516011,4,CG0+G0,0,0,0,0
CHEMBL516013,4,CG0+G0,0,0,0,0
CHEMBL516023,4,CG0+G0,0,0,0,0
CHEMBL516054,4,CG0+G0,0,0,0,0
CHEMBL516093,4,CG0+G0,0,0,0,0
CHEMBL516103,4,CG0+G0,0,0,0,0
CHEMBL516104,4,CG0+G0,0,0,0,0
CHEMBL516117,4,CG0+G0,0,0,0,0
CHEMBL516130,4,CG0+G0,0,0,0,0
CHEMBL516138,4,CG0+G0,0,0,0,0
CHEMBL516148,4,CG0+G0,0,0,0,0
CHEMBL516150,4,CG0+G0,0,0,0,0
CHEMBL516156,4,CG0+G0,0,0,0,0
CHEMBL516174,4,CG0+G0,0,0,0,0
CHEMBL516178,4,CG0+G0,0,0,0,0
CHEMBL516179,4,CG0+G0,0,0,0,0
CHEMBL516180,4,CG0+G0,0,0,0,0
CHEMBL516208,4,CG0+G0,0,0,0,0
CHEMBL516210,4,CG0+G0,0,0,0,0
CHEMBL516237,4,CG0+G0,0,0,0,0
CHEMBL516239,4,CG0+G0,0,0,0,0
CHEMBL516240,4,CG0+G0,0,0,0,0
CHEMBL516249,4,CG0+G0,0,0,0,0
CHEMBL516268,4,CG0+G0,0,0,0,0
CHEMBL516298,4,CG0+G0,0,0,0,0
CHEMBL516305,4,CG0+G0,0,0,0,0
CHEMBL516311,4,CG0+G0,0,0,0,0
CHEMBL516317,4,CG0+G0,0,0,0,0
CHEMBL516336,4,CG0+G0,0,0,0,0
CHEMBL516341,4,CG0+G0,0,0,0,0
CHEMBL516354,4,CG0+G0,0,0,0,0
CHEMBL516381,4,CG0+G0,0,0,0,0
CHEMBL516393,4,CG0+G0,0,0,0,0
CHEMBL516403,4,CG0+G0,0,0,0,0
CHEMBL516412,4,CG0+G0,0,0,0,0
CHEMBL516449,4,CG0+G0,0,0,0,0
CHEMBL516469,4,CG0+G0,0,0,0,0
CHEMBL516473,4,CG0+G0,0,0,0,0
CHEMBL516499,4,CG0+G0,0,0,0,0
CHEMBL516513,4,CG0+G0,0,0,0,0
CHEMBL516524,4,CG0+G0,0,0,0,0
CHEMBL516526,4,CG0+G0,0,0,0,0
CHEMBL516529,4,CG0+G0,0,0,0,0
CHEMBL516540,4,CG0+G0,0,0,0,0
CHEMBL516546,4,CG0+G0,0,0,0,0
CHEMBL516549,4,CG0+G0,0,0,0,0
CHEMBL516555,4,CG0+G0,0,0,0,0
CHEMBL516557,4,CG0+G0,0,0,0,0
CHEMBL516561,4,CG0+G0,0,0,0,0
CHEMBL516563,4,CG0+G0,0,0,0,0
CHEMBL516569,4,CG0+G0,0,0,0,0
CHEMBL516572,4,CG0+G0,0,0,0,0
CHEMBL516577,4,CG0+G0,0,0,0,0
CHEMBL516578,4,CG0+G0,0,0,0,0
CHEMBL516596,4,CG0+G0,0,0,0,0
CHEMBL516614,4,CG0+G0,0,0,0,0
CHEMBL516627,4,CG0+G0,0,0,0,0
CHEMBL516629,4,CG0+G0,0,0,0,0
CHEMBL516649,4,CG0+G0,0,0,0,0
CHEMBL516665,4,CG0+G0,0,0,0,0
CHEMBL516667,4,CG0+G0,0,0,0,0
CHEMBL516669,4,CG0+G0,0,0,0,0
CHEMBL516678,4,CG0+G0,0,0,0,0
CHEMBL516684,4,CG0+G0,0,0,0,0
CHEMBL516690,4,CG0+G0,0,0,0,0
CHEMBL516694,4,CG0+G0,0,0,0,0
CHEMBL516704,4,CG0+G0,0,0,0,0
CHEMBL516705,4,CG0+G0,0,0,0,0
CHEMBL516706,4,CG0+G0,0,0,0,0
CHEMBL516712,4,CG0+G0,0,0,0,0
CHEMBL516714,4,CG0+G0,0,0,0,0
CHEMBL516718,4,CG0+G0,0,0,0,0
CHEMBL516739,4,CG0+G0,0,0,0,0
CHEMBL516756,4,CG0+G0,0,0,0,0
CHEMBL516773,4,CG0+G0,0,0,0,0
CHEMBL516780,4,CG0+G0,0,0,0,0
CHEMBL516788,4,CG0+G0,0,0,0,0
CHEMBL516791,4,CG0+G0,0,0,0,0
CHEMBL516829,4,CG0+G0,0,0,0,0
CHEMBL516834,4,CG0+G0,0,0,0,0
CHEMBL516856,4,CG0+G0,0,0,0,0
CHEMBL516857,4,CG0+G0,0,0,0,0
CHEMBL516861,4,CG0+G0,0,0,0,0
CHEMBL516867,4,CG0+G0,0,0,0,0
CHEMBL516873,4,CG0+G0,0,0,0,0
CHEMBL516875,4,CG0+G0,0,0,0,0
CHEMBL516879,4,CG0+G0,0,0,0,0
CHEMBL516880,4,CG0+G0,0,0,0,0
CHEMBL516882,4,CG0+G0,0,0,0,0
CHEMBL516898,4,CG0+G0,0,0,0,0
CHEMBL516919,4,CG0+G0,0,0,0,0
CHEMBL516928,4,CG0+G0,0,0,0,0
CHEMBL516936,4,CG0+G0,0,0,0,0
CHEMBL516957,4,CG0+G0,0,0,0,0
CHEMBL516983,4,CG0+G0,0,0,0,0
CHEMBL516985,4,CG0+G0,0,0,0,0
CHEMBL516990,4,CG0+G0,0,0,0,0
CHEMBL516995,4,CG0+G0,0,0,0,0
CHEMBL517001,4,CG0+G0,0,0,0,0
CHEMBL517036,4,CG0+G0,0,0,0,0
CHEMBL517040,4,CG0+G0,0,0,0,0
CHEMBL517043,4,CG0+G0,0,0,0,0
CHEMBL517052,4,CG0+G0,0,0,0,0
CHEMBL517060,4,CG0+G0,0,0,0,0
CHEMBL517064,4,CG0+G0,0,0,0,0
CHEMBL517066,4,CG0+G0,0,0,0,0
CHEMBL517083,4,CG0+G0,0,0,0,0
CHEMBL517126,4,CG0+G0,0,0,0,0
CHEMBL517148,4,CG0+G0,0,0,0,0
CHEMBL517150,4,CG0+G0,0,0,0,0
CHEMBL517176,4,CG0+G0,0,0,0,0
CHEMBL517183,4,CG0+G0,0,0,0,0
CHEMBL517184,4,CG0+G0,0,0,0,0
CHEMBL517186,4,CG0+G0,0,0,0,0
CHEMBL517188,4,CG0+G0,0,0,0,0
CHEMBL517193,4,CG0+G0,0,0,0,0
CHEMBL517219,4,CG0+G0,0,0,0,0
CHEMBL517220,4,CG0+G0,0,0,0,0
CHEMBL517237,4,CG0+G0,0,0,0,0
CHEMBL517241,4,CG0+G0,0,0,0,0
CHEMBL517253,4,CG0+G0,0,0,0,0
CHEMBL517271,4,CG0+G0,0,0,0,0
CHEMBL517284,4,CG0+G0,0,0,0,0
CHEMBL517291,4,CG0+G0,0,0,0,0
CHEMBL517297,4,CG0+G0,0,0,0,0
CHEMBL517302,4,CG0+G0,0,0,0,0
CHEMBL517303,4,CG0+G0,0,0,0,0
CHEMBL517308,4,CG0+G0,0,0,0,0
CHEMBL517318,4,CG0+G0,0,0,0,0
CHEMBL517319,4,CG0+G0,0,0,0,0
CHEMBL517322,4,CG0+G0,0,0,0,0
CHEMBL517325,4,CG0+G0,0,0,0,0
CHEMBL517336,4,CG0+G0,0,0,0,0
CHEMBL517337,4,CG0+G0,0,0,0,0
CHEMBL517344,4,CG0+G0,0,0,0,0
CHEMBL517363,4,CG0+G0,0,0,0,0
CHEMBL517368,4,CG0+G0,0,0,0,0
CHEMBL517375,4,CG0+G0,0,0,0,0
CHEMBL517380,4,CG0+G0,0,0,0,0
CHEMBL517394,4,CG0+G0,0,0,0,0
CHEMBL517398,4,CG0+G0,0,0,0,0
CHEMBL517446,4,CG0+G0,0,0,0,0
CHEMBL517457,4,CG0+G0,0,0,0,0
CHEMBL517459,4,CG0+G0,0,0,0,0
